Age,Gender,Income,CampaignChannel,CampaignType,AdSpend,ClickThroughRate,ConversionRate,WebsiteVisits,PagesPerVisit,TimeOnSite,SocialShares,EmailOpens,EmailClicks,PreviousPurchases,LoyaltyPoints,Conversion,EmailEngagement,SiteEngagement,IncomePerClick,AdSpendPerClick,ClickToConversionRate,TotalInteractions
54,Male,111237,PPC,Retention,1857.925524615546,0.0450903528375486,0.0889228461316215,2,1.2787010581255616,10.483057628335526,59,15,7,2,1150,1,22,26.809393763487755,106437.68713200527,1777.7654530740335,0.08508627592837793,85
56,Male,30058,Social Media,Awareness,5756.208924740611,0.1517767502543122,0.188580672603033,46,4.505208983961013,9.777160651919074,58,11,1,4,1141,0,12,2026.2149923061722,26097.071323382068,4997.677651914437,0.16373023032579395,120
30,Female,68504,Referral,Awareness,5173.822369851752,0.0650755973617817,0.1016963747889058,22,1.280592983165977,3.707116146783188,24,0,5,8,4808,0,5,104.44075235774058,64318.43915087914,4857.7043570122505,0.09548277609665475,59
56,Male,42151,Email,Retention,7898.417537036159,0.1077463565905705,0.0428037802907292,26,1.842732443308992,1.0968858596777786,33,3,0,7,4114,0,3,52.552946166113045,38051.129438811826,7130.167921604331,0.03864041622530899,69
52,Male,37701,Email,Awareness,2228.6284162115503,0.101471890187327,0.1255548322834546,1,2.274013793311011,7.482158457318999,59,0,1,9,2271,0,1,17.01453153568204,34227.836711827666,2023.3184669220457,0.11398823102249257,70
49,Female,69460,Social Media,Retention,3265.432004612213,0.0711004905853645,0.1737305814812066,33,4.209212208180706,2.7019133200158225,29,12,5,4,1457,1,17,375.3065755578699,64849.19072536283,3048.6700672012853,0.16219820923269443,83
27,Female,133049,SEO,Retention,7922.988157981743,0.2228228570889164,0.0689831062951009,17,7.665415740626062,7.896216656644484,69,5,5,4,1280,0,10,1028.9723186710175,108804.80294319971,6479.260762955816,0.05641300037466086,100
45,Female,44265,Email,Awareness,158.5836321171514,0.1042128455093623,0.1860372318139251,35,1.2310841702614184,3.7226548402019226,31,0,8,1,2606,0,8,160.4015505791873,40087.380055410424,143.6169057098755,0.16847950335889092,75
52,Male,62290,PPC,Retention,3610.253367868642,0.0406907575294199,0.1184144015440456,20,7.437922701073693,0.6746450139180662,48,9,4,6,601,1,13,100.35914928374724,59854.47602885921,3469.0933322395545,0.11378442701380297,87
34,Female,34760,Social Media,Awareness,862.334575811538,0.0795545131341181,0.1789561152584778,2,8.719886708986092,11.915037015557964,32,10,0,6,2625,1,10,207.7955458180824,32198.466661110237,798.787430667159,0.16576848420460008,50
44,Female,83620,PPC,Awareness,6633.712945130908,0.2506874203064047,0.0418192992150159,41,1.412771996368138,4.049781365320678,81,12,2,4,859,0,14,234.5781258778817,66859.2316851752,5304.053464858327,0.03343705112566866,140
30,Male,44248,PPC,Awareness,835.7275469755845,0.0276190291960942,0.0493479250115032,44,1.3273334525807663,4.428467950957889,24,5,6,2,1440,0,11,258.63436081948106,43058.75888130953,813.2659314701224,0.04802161463485943,81
64,Female,60144,SEO,Retention,4334.330162941001,0.0180666387233426,0.1325117970589972,37,6.3548284972089135,13.476983231609523,82,4,2,6,2722,1,6,3168.8249325756387,59076.68291284025,4257.413020012382,0.13016023904404456,131
33,Female,76325,Email,Awareness,3321.879908633994,0.0899194239556841,0.1145924293517842,9,2.9921129297690654,8.781839963794377,60,3,8,7,716,0,11,236.4863121254867,70028.11246632425,3047.8215504938653,0.1051384412765943,87
57,Female,61773,Email,Retention,2525.304137745038,0.1568102394234376,0.1362117576887422,24,1.2240729983478271,2.8107332964952008,79,4,0,8,1598,0,4,82.57302561112687,53399.42360018191,2182.9890950858694,0.11774771094404479,115
66,Male,43039,Email,Conversion,3867.718516569219,0.0569631088546418,0.1438897578464909,11,8.75027049919974,13.83603207794623,43,7,6,1,1573,0,13,1331.759256493976,40719.49119079322,3659.274845231258,0.1361350804404274,68
61,Female,88382,PPC,Consideration,3841.5476528160257,0.1213396966326582,0.0340204185848331,25,6.708743067769062,6.913353501464534,41,5,1,6,1651,1,6,1159.497809449679,78818.2209774682,3425.8553981028695,0.03033908340799418,78
57,Male,106644,PPC,Awareness,3118.9164619383087,0.0121499320560483,0.0326894402541877,23,7.809375298551036,13.701369917280225,41,3,1,3,3069,0,4,2460.980215131324,105363.8365448159,3081.4767290480804,0.03229703349165221,71
37,Male,27838,PPC,Conversion,7216.291734579921,0.0268125893567947,0.0251183921989409,26,9.4035229127628,4.9980874628336425,87,17,5,4,319,1,22,1221.9903793954647,27111.081699376115,7027.856698855119,0.02446248951298435,139
30,Female,43500,SEO,Retention,5618.805017499002,0.0813613588591045,0.0669821807094289,47,2.591655961376779,9.431990490608811,12,13,2,0,988,0,15,1148.8902959838645,40227.07085251769,5196.047529779637,0.06194245814377793,74
42,Male,95355,Email,Consideration,3376.433760992701,0.2355004890782095,0.1997100000616554,0,7.066033980293875,1.7509961609762843,20,5,3,3,515,0,8,0.0,77179.24909211739,2732.8469643195476,0.1616429955528843,31
48,Female,145673,Social Media,Awareness,5109.131597981594,0.1851971839741387,0.1395636727683351,25,7.798410994922104,12.209742326036457,47,16,4,3,3700,0,20,2380.4147200132124,122910.34940830455,4310.786143492116,0.11775565674258336,95
59,Male,22736,Email,Conversion,4294.411517071235,0.0914822656733682,0.0718916507333104,3,2.7101174539248234,3.182375646575533,43,3,3,0,363,0,6,25.87383535418894,20830.388834557452,3934.476676468841,0.06586607313217158,52
20,Male,119359,Social Media,Awareness,6658.840446421597,0.1825838038345366,0.1493701702612738,16,6.055472127376055,14.474594693217565,16,11,0,6,250,1,11,1402.4080755175091,100930.69058867334,5630.755659624509,0.12630831724309088,49
57,Female,86606,Referral,Awareness,1323.423146740848,0.020022753461975,0.0992327212173987,38,9.830645986779375,13.125048574478113,96,12,0,2,3581,0,12,4903.0528316091495,84905.94911344646,1297.4447307661783,0.09728481142268751,148
30,Male,113402,Email,Conversion,5581.108555783033,0.2785346742103733,0.0918973336067022,11,8.36493585861784,9.31925752440486,72,3,0,4,1443,1,3,857.5049058574717,88696.85139359822,4365.238321932834,0.07187707573395165,90
62,Male,96133,Referral,Consideration,4045.6192539049,0.1839026067744148,0.057836914470532,29,7.65922796900893,12.976932578266036,9,11,1,3,1574,1,12,2882.4052637065533,81200.09150238956,3417.1892440775473,0.04885276385032275,53
65,Female,143947,Referral,Conversion,2668.4037868583478,0.2701048784860428,0.1045784430999232,7,2.736732776517171,5.046097881335396,49,4,1,1,3841,0,5,96.66875025755103,113334.73513745095,2100.931845911078,0.08233843115741753,62
62,Female,77429,Referral,Awareness,7909.335038814151,0.0550273749322483,0.1600910012859404,0,4.022981312317757,5.796378940439576,52,11,0,3,3482,1,11,0.0,73390.51273903895,7496.8055111575395,0.15174108756772411,66
30,Male,70189,Email,Consideration,7015.040362141337,0.1056122841194475,0.1775119294850015,21,7.45594324673232,3.146465049693116,33,11,1,9,1600,1,12,492.6571616051119,63484.28016599077,6344.937066006269,0.1605553158505098,75
52,Female,72158,Email,Retention,3968.374928352148,0.1323013715109181,0.0855638939415926,17,4.721439880573591,9.441674291379124,70,15,4,8,3380,0,19,757.8310581579647,63726.850302860585,3504.6985088932956,0.07556636077144199,114
19,Male,131713,PPC,Awareness,9937.331471095138,0.1550073522431817,0.1970360948681593,38,3.535923373969593,4.1729008820731455,39,7,5,8,1669,1,12,560.6921951148692,114036.50352891296,8603.695423925647,0.1705929356081486,97
34,Female,34959,Email,Retention,5614.48885877224,0.1104793768501909,0.1629305045252138,47,4.442399911932636,8.98931295111055,48,10,7,9,1957,0,17,1876.9037839303755,31480.998862994773,5055.914567902563,0.14672087381519552,121
44,Female,60363,SEO,Awareness,9170.603661094789,0.144190688965414,0.1901885897068417,38,2.789352581485366,2.406692714519945,96,2,4,1,480,0,6,255.0983523713528,52756.06643380456,8014.9259642961415,0.16622106047621454,141
51,Male,99618,Social Media,Conversion,375.14862067407233,0.0633995791625425,0.1434252763339962,4,3.999805903954461,2.7818468441204782,66,12,4,2,1088,1,16,44.50738972404069,93678.80329466748,352.782367066115,0.13487430232664535,88
18,Male,50066,Referral,Awareness,4681.591991899816,0.2863567835159929,0.0849640258521252,32,9.062982343056396,14.044722512428464,11,11,5,3,1229,1,16,4073.1863085845066,38920.77271373719,3639.4195233328987,0.06605012461619973,62
47,Female,62987,Social Media,Awareness,5926.5656590775325,0.2170859847378353,0.115083847065104,16,4.278290980346358,4.524641337336464,65,8,7,1,3338,1,15,309.723715565262,51752.30081510439,4869.4716177790315,0.09455687478801547,97
48,Male,109017,SEO,Consideration,1076.663673081885,0.1148815137310686,0.0100177828330717,6,5.763455482963382,8.3677718330642,10,1,5,9,846,0,6,289.3636827087625,97783.48520208494,965.7202669714349,0.008985513446667648,31
31,Female,148445,PPC,Consideration,8727.641525652614,0.0596685755735809,0.0840700785887016,15,2.005025329801958,1.391312151019365,19,18,4,0,925,0,22,41.844241566826106,140086.25283584464,8236.19924836262,0.07933620051268943,56
32,Female,36263,Social Media,Awareness,4716.114981288815,0.0537230023316086,0.0823049313009646,5,7.023802035569408,4.134100758187165,35,17,5,2,3568,1,22,145.1855266030202,34414.1675941017,4475.668625296504,0.07810869755983849,64
27,Male,81713,SEO,Retention,7054.694149092456,0.2747357297655043,0.0204631126725353,25,4.841738946987851,4.26338593226005,24,13,9,4,2680,0,22,516.0550428565898,64101.91390417183,5534.240536577893,0.016052827417255826,75
45,Male,27739,Email,Consideration,570.4062485878826,0.2239756467936043,0.1306482436182815,33,3.3973586601712733,5.296227592588906,56,5,2,6,4293,0,7,593.7750943713592,22663.032612345392,466.0274492242971,0.1067408848865049,102
51,Female,138712,SEO,Retention,3332.9223998563743,0.2704579773515062,0.1010953392480273,48,9.226020035846654,14.00717531090314,22,15,9,9,3311,1,24,6203.0630430724295,109182.67465183669,2623.402315757377,0.07957393400667874,103
21,Male,104825,Referral,Consideration,5672.43354739067,0.020359556758454,0.0336428208880731,29,8.140053676495976,4.245562271813885,97,1,5,9,2658,0,6,1002.2140386046653,102733.39364117393,5559.24968783674,0.032971535048833024,141
25,Female,103120,Referral,Consideration,1072.6404247639275,0.2339347970945923,0.0771276296477858,27,9.72336700921927,6.126878880072368,31,15,8,9,4446,1,23,1608.4950832434054,83570.05592419072,869.2845256407012,0.06250543369827123,90
23,Female,60149,Referral,Consideration,3982.982127834016,0.0804867886241211,0.1811130143570467,44,6.803956835013493,6.405144458941047,70,18,3,5,1829,0,21,1917.5343625090725,55668.42707682989,3686.284894705559,0.1676216833596585,140
23,Male,90560,Referral,Retention,6370.31144338192,0.0939322475757309,0.1266366337992456,38,2.98456083506752,7.620815693138624,87,5,4,1,444,0,9,864.30194586236,82783.92030282543,5823.31443057758,0.11576277605846773,135
61,Female,57242,PPC,Retention,592.5625349950678,0.2000611131724142,0.1176728212748589,7,3.532281244107169,4.6495355539222345,95,7,0,1,4199,0,7,114.96427061650262,47699.237456897725,493.7769655985292,0.09805569065044166,110
53,Male,33767,Email,Consideration,8741.980253279638,0.0410652151664119,0.1126606366766123,3,2.590823049366114,6.17147060722441,55,0,8,1,4489,0,8,47.96756489304747,32435.047783824397,8397.149502187769,0.1082166948192614,67
66,Male,131114,SEO,Consideration,8665.772999018416,0.0315255201128839,0.0308667467720245,2,1.03795130968159,0.9402449119339968,35,17,5,9,1352,0,22,1.9518568755266865,127106.8892077936,8400.929332383446,0.02992339614500922,68
59,Male,97237,Email,Consideration,2757.827510218828,0.1884894703389013,0.1630309379212319,46,1.777236207723683,14.813878744341942,92,11,7,1,1833,0,18,1211.0770373385465,81815.61757738802,2320.4475757218324,0.13717491150741382,157
39,Male,104619,Social Media,Consideration,3184.6050458542136,0.0728173808725061,0.0383768648280759,1,1.7620618039835718,5.136632058324678,23,8,6,6,4832,0,14,9.05106315109143,97517.99501506487,2968.450271810681,0.03577203866408706,44
63,Female,113831,Email,Retention,8718.389469923159,0.2356473745631163,0.1036902949833234,27,6.817240689713866,2.784327311888457,24,2,2,6,4372,0,4,512.4985949903657,92122.56048393,7055.726131418109,0.0839157652238648,61
64,Female,131269,Referral,Conversion,4319.030113327,0.1374971665224338,0.042012974281824,43,6.637082085838926,12.45430219056178,53,14,4,5,3987,1,18,3554.389716305889,115401.60614317548,3796.959008285864,0.03693457488801175,119
37,Female,22614,Email,Retention,1499.8921114311077,0.0918588179291969,0.022286103042272,8,7.382701187775348,8.72797737107571,40,18,0,8,2920,0,18,515.488391234536,20711.46894512367,1373.7051776307314,0.020411158179350963,74
64,Male,84649,Social Media,Awareness,7440.448741541279,0.0248731950093692,0.0789593283909225,49,8.708117739240645,7.6364930498813886,37,1,8,6,338,1,9,3258.474549069741,82594.60820343356,7259.872516690476,0.07704302227379521,101
40,Female,103149,Referral,Awareness,9548.37414709325,0.2946240123289436,0.1799705624552811,32,7.269983923082357,10.14784726196765,36,12,0,9,3944,1,12,2360.7899663488042,79674.87009177415,7375.403249254083,0.1390137682766488,89
27,Female,80805,PPC,Retention,2592.5817290489827,0.073886591627,0.0813524480860287,29,2.4357725391793794,3.89874974772976,16,17,0,8,2637,0,17,275.3975596069278,75245.37565701029,2414.2043948244777,0.07575515768641367,70
56,Female,90949,Referral,Retention,3648.990344268384,0.0978184238406088,0.1071364202238145,12,5.745130012060239,12.586874581834367,9,14,3,3,399,1,17,867.7587710176176,82845.21194481684,3323.8559902308375,0.09759029170690028,41
47,Male,100431,Social Media,Conversion,185.5738328194432,0.1485876625287168,0.1069915916117862,18,3.6167311536658464,11.735296484323394,34,6,6,9,1241,0,12,763.9814230624387,87438.68951098806,161.5669738354024,0.09315056665003243,73
40,Male,32291,SEO,Conversion,8443.450318312172,0.2216620610671923,0.1597839660686042,7,6.582836890113876,7.111760611838527,61,17,2,0,175,1,19,327.7089207648864,26432.02324855038,6911.44514296886,0.13079227976435948,87
51,Male,28195,Referral,Awareness,3139.715062350261,0.0374095367801684,0.1147993217776616,30,6.364240706272351,5.331595226382175,17,16,9,0,4751,1,25,1017.9466610732637,27178.273382283976,3026.495276007455,0.11065959749509038,72
44,Female,87952,SEO,Awareness,4766.238679174079,0.2320932774883829,0.0653841094346204,25,2.5399115787264868,5.6885705503633,58,14,4,1,3364,1,18,361.2116551817562,71384.20573098962,3868.407340790007,0.053067499538594715,102
66,Female,104577,SEO,Retention,8393.195266528335,0.1084975894567325,0.0702052856816438,8,5.466104528908085,8.420657063490403,37,13,9,5,1290,0,22,368.22553368901396,94341.20650749678,7571.685627789037,0.06333372877793171,72
69,Female,67031,PPC,Conversion,7325.504137216965,0.1060947211016084,0.1630815875535597,45,2.046018400633416,2.7637497693365534,77,12,3,4,668,0,15,254.4607297264026,60601.50068634346,6622.854261451654,0.14743907953121735,141
46,Male,30133,Social Media,Consideration,6460.357311236115,0.032393849523959,0.1303770375552214,28,5.454259794261118,1.2028349623300396,25,9,6,3,4560,1,15,183.69608247671297,29187.504375287055,6257.648003438815,0.12628614323432746,71
28,Female,31135,Email,Awareness,1698.4450390917702,0.182279483240285,0.0435975486759897,22,7.570163242686374,12.868290602731854,1,13,0,0,36,0,13,2143.1313313741575,26334.7207165162,1436.5850572292984,0.03687583967582815,36
39,Female,90916,Social Media,Retention,1281.187943817979,0.2196912783134944,0.1397024400758758,26,2.741999934562789,4.037554716378227,94,1,5,0,1350,0,6,287.8453439706722,74540.17390836182,1050.4198616468898,0.11453918098770598,126
53,Male,116939,PPC,Awareness,2596.3242247911157,0.1203071828328633,0.1704094886695405,18,2.632787491021364,4.0411975716783175,30,15,7,8,4853,0,22,191.51305947829056,104381.19275849179,2317.5110046388563,0.1521096100077077,78
29,Male,77154,SEO,Conversion,1754.7540624317855,0.1102398336989001,0.0893750809764404,1,5.908069423342684,5.71018252226633,33,2,3,9,4758,1,5,33.73615476150751,69493.09298600104,1580.5180188731,0.08050069747423523,48
34,Female,93993,PPC,Awareness,2452.2551852851266,0.0337334994699241,0.1554893412531258,25,9.033372503860392,1.253235875925646,41,1,1,2,858,0,2,283.0236625609531,90925.75605627325,2372.231514740104,0.1504153065880687,70
45,Female,142963,PPC,Conversion,2614.107394462866,0.0401202487432743,0.118477787871251,13,7.678142495418272,2.132556586572516,12,0,0,1,4201,0,0,212.86295356620542,137448.53075664578,2513.274208074847,0.11390777942685168,26
39,Female,23642,Referral,Consideration,9596.45525636567,0.0719859074971378,0.0647916250559029,12,7.229925091491817,5.2421503558300975,31,14,7,4,72,1,21,454.8042526918654,22054.39440449279,8952.03490013351,0.06044074329967429,68
49,Male,21767,Referral,Retention,1794.527310107232,0.2065475472703832,0.040095219934505,25,3.2979348247853064,1.522547764942368,67,2,9,6,4604,0,11,125.5315824100617,18040.731216307457,1487.3241540849815,0.033231363343462,109
57,Female,45357,Email,Consideration,1432.819253289548,0.0142430420565147,0.1047231609650394,20,8.745166275781635,1.71955200035484,4,3,2,6,2198,0,5,300.7553632591199,44720.050440802195,1412.6981343488574,0.1032525308260425,35
47,Male,28348,Social Media,Awareness,950.0198472000438,0.1184291038736277,0.1939070473923285,10,5.13470566980281,2.436963405438688,25,10,3,8,2644,1,13,125.13089815007994,25346.264597208716,849.4233956445642,0.1733744648818064,56
30,Female,99134,Email,Retention,3675.517682483883,0.1786309230823193,0.1488920996126506,6,3.741474895709608,1.5506081166149488,70,9,2,2,4136,1,11,34.809368048390326,84109.45110853516,3118.463643285196,0.12632631360398433,89
59,Male,103557,SEO,Retention,4457.692482566234,0.0671548374806593,0.1416830154309977,43,7.835303365482725,8.525054101664743,47,14,8,5,4048,1,22,2872.244559028931,97040.27603386733,4177.174975929417,0.13276706477335865,117
50,Female,50331,Social Media,Conversion,6875.714794565701,0.1281105689827112,0.0541877207254176,18,1.3534864859013276,12.268886172410596,44,9,7,2,4332,0,16,298.90388936554933,44615.307562792055,6094.894404513885,0.048034051107492155,80
41,Male,26861,Social Media,Retention,651.0231768959457,0.0376751450815667,0.0427289331515096,3,5.309010127486419,8.810182753378003,88,9,2,0,1521,1,11,140.32004838807,25885.750590941047,627.3863067663357,0.041177562509845875,102
58,Female,100635,Email,Awareness,6897.908121738252,0.2019239419139761,0.0549562840584606,15,6.511138260564385,1.491191850652848,95,3,6,4,2356,0,9,145.64034468941358,83728.25974308001,5739.055427046272,0.045723595430628275,123
66,Female,36076,Referral,Consideration,632.6311087621833,0.2354885904586076,0.010354043214099,7,8.636235617524775,7.405850799540644,77,14,1,3,772,0,15,447.71070717147074,29199.78401954223,512.0493330718284,0.00838052515746473,102
43,Female,97850,Referral,Consideration,6386.623131181489,0.0791383079684621,0.0146738984978929,12,5.425837812850811,3.362609118697418,76,0,2,2,3807,0,2,218.9396604727847,90674.19743833214,5918.26189842585,0.013597792228799041,92
39,Female,124232,Referral,Retention,1920.7044051682935,0.2517274219037786,0.1669379962540438,17,8.216368314405964,10.755286431994053,63,7,4,3,1650,1,11,1502.2797090873373,99248.44484996017,1534.4430197487036,0.13336609339447422,94
68,Male,127519,Referral,Conversion,1473.951839656626,0.073728404469628,0.104482406933688,2,2.119440227149255,13.380648397617398,31,1,1,3,1188,0,2,56.718968958501065,118762.80767946012,1372.7417785735954,0.09730804037478868,38
46,Female,59530,Email,Retention,2906.7282763941207,0.1017643529732766,0.1777867625764969,16,3.2534912476622204,14.713352073090022,24,9,5,0,2466,0,14,765.9161950971387,54031.51757392527,2638.2486132809418,0.16136550624161383,54
30,Female,42030,Email,Awareness,2032.0152996204365,0.1711064685692595,0.1547609249665708,6,3.6986446147092553,1.994678382314373,91,0,5,0,2999,0,5,44.26563874094415,35889.13657982612,1735.1243069325276,0.1321493212787409,102
61,Male,56790,PPC,Consideration,8036.131015082468,0.1466409211431305,0.1155797100565565,17,1.495749536835131,11.764889374862609,37,13,7,0,3498,1,20,299.1545731672441,49527.274801411986,7008.411148514515,0.10079852194820557,74
64,Male,41323,PPC,Consideration,5187.8263455387805,0.0993986623168795,0.1386085548568389,14,7.103356387279124,9.200589390949755,30,5,2,9,1087,1,7,914.9709158370969,37586.91129650427,4718.78539001123,0.12607669957023088,60
34,Male,112515,PPC,Awareness,4554.285826287984,0.0766774183991002,0.0892280202159133,42,7.468348776979622,8.896215562139584,33,1,2,1,4935,0,3,2790.4817057565942,104502.05240423573,4229.944594788382,0.08287349459653892,79
25,Female,31156,Email,Consideration,9171.823950590167,0.2513921817294142,0.1159799483542375,14,2.8335284586974967,12.135084056192484,11,5,4,7,2038,1,9,481.3914843067072,24897.07100210795,7329.296190675235,0.09268073594159276,41
59,Female,134080,Social Media,Retention,5046.874127633164,0.2337934656927695,0.0415553759501135,12,8.270148232974408,8.94487312445915,60,11,2,0,743,0,13,887.7051199731135,108672.96977028053,4090.534005867316,0.033680982356946054,85
19,Female,117127,SEO,Awareness,5462.429536737119,0.087041602265509,0.0254222563849947,7,9.55328177161743,12.933018366493618,56,7,4,8,91,1,11,864.8693802883183,107748.40609218177,5025.041843249459,0.023386645305949694,82
35,Male,65939,PPC,Retention,2348.802308533227,0.0356707600996432,0.0172251512756883,27,2.214688069436152,4.482837894600499,42,8,6,5,3304,0,14,268.0583652644761,63667.91700642001,2267.9044335549706,0.01663187949231187,88
31,Male,32202,SEO,Retention,6838.066839467901,0.0541721267982633,0.0625867328797983,7,3.776437691427949,4.486248876925234,47,18,0,9,4191,0,18,118.59427546362733,30547.193557283732,6486.670123062835,0.05937050628523733,81
30,Male,45367,PPC,Awareness,3915.914914074304,0.1697502697994096,0.0788690281772696,47,8.15024572812733,7.45660328753986,31,18,5,9,1803,1,23,2856.3380072587615,38783.491802724355,3347.6503619407677,0.0674238170432687,110
64,Male,147945,SEO,Consideration,2725.616376333131,0.2403278268377504,0.1187706442555577,17,9.789118743596733,12.673884298910805,40,7,0,2,1183,1,7,2109.1246918589495,119278.94932196257,2197.4967563875143,0.09575746160462004,66
48,Female,110473,Email,Awareness,4828.095376246983,0.0327531101568532,0.1921387427358804,31,1.806985481779697,12.471050333315343,72,2,2,9,1732,0,4,698.5852137401849,106969.41884127707,4674.97539224423,0.18604518431970504,116
28,Female,141337,Referral,Consideration,4318.214899319823,0.0666590079356722,0.0646371528740257,11,8.181112310757712,8.036215299647232,85,6,1,6,2986,1,7,723.1969791182779,132504.38888950323,4048.3555355492254,0.060597765915012855,109
18,Male,126680,Email,Conversion,8366.3736533198,0.1958157484156548,0.0714171026341245,0,8.704491421429813,1.6839870269077617,3,1,1,9,3575,0,2,0.0,105936.05257987216,6996.373533635488,0.05972249715622624,14
62,Female,50773,Referral,Awareness,1788.6583767413028,0.0174693536047676,0.1975467169702258,5,2.660367681304787,6.512533926908769,97,5,8,3,1723,0,13,86.62867391274521,49901.257291059985,1757.9481587374678,0.19415495540022143,118
56,Male,34244,Social Media,Retention,5805.549682519556,0.2604609681541244,0.0206104536721057,10,2.9815867531308595,6.3199838235839625,72,2,3,9,243,0,5,188.4358004839926,27167.838485430017,4605.894057172959,0.01635152074743621,96
52,Male,124029,SEO,Retention,5798.433533986822,0.1122568951065615,0.1286947151798387,7,3.005762147607244,8.931818445907297,99,1,2,2,2309,1,3,187.9284525580582,111511.10912026957,5213.214284844954,0.11570592706238868,111
45,Male,77300,Social Media,Awareness,8302.017155757345,0.2580641382677977,0.1802288877829878,27,8.982286470352015,12.947396804045276,94,11,3,2,681,1,14,3140.02513275988,61443.60819825352,6599.041259683484,0.1432589025477995,137
46,Male,140860,Email,Consideration,4362.582658918883,0.1075067393879735,0.0765821609002812,16,3.667725614280533,3.002841304281011,25,6,4,8,3684,1,10,176.21756747729646,127186.58495734443,3939.102583998467,0.06914825723101402,59
63,Female,76865,Social Media,Retention,6117.67345085686,0.2244929230084292,0.1966202865034164,45,6.106030889933195,3.8309412186217138,28,6,7,7,3073,0,13,1052.6330438290124,62772.92302445661,4996.087225907754,0.1605728239084832,93
33,Male,77194,Social Media,Retention,3409.318998261405,0.2764616547300769,0.0661853668325378,24,5.169229914433932,2.497745177632435,80,10,4,5,664,0,14,309.8740581804163,60474.985452127505,2670.9137604155812,0.05185065026221527,123
23,Female,97148,Email,Consideration,6692.378486738308,0.0115836740592316,0.0753882300189951,31,7.093823626291462,4.008797956260722,78,2,0,5,2275,1,2,881.5688753096882,96035.55542782678,6615.743866133655,0.074524957205449,116
32,Female,130632,Referral,Consideration,1722.197340960325,0.1044480211468951,0.133256897444088,31,6.044748573379793,2.2505392802701563,76,3,3,6,609,0,6,421.7222672161946,118278.08778574066,1559.3285586875684,0.12065474779492988,119
39,Male,56973,SEO,Consideration,9977.65630829339,0.1955240192397286,0.1613198034692781,36,1.9405269212315344,11.266212166413837,61,17,8,4,3853,1,25,787.0459683323627,47655.25333086234,8345.843452512561,0.13493648046642046,126
24,Female,29275,Email,Conversion,3661.93044551479,0.0191830277591645,0.03513771870386,14,6.138552150734366,9.063900894804243,17,10,1,8,3550,1,11,778.9491966458122,28723.986960777525,3593.0057171047333,0.03447635777561549,50
56,Female,36639,PPC,Conversion,7393.656163984231,0.070866778109193,0.0608697744195967,42,5.079420605102018,14.141096927182051,55,1,0,9,4244,0,1,3016.8003226482806,34214.339961776306,6904.365991294506,0.056841593804108095,107
61,Female,71829,Social Media,Retention,5835.892529534929,0.0787686153719701,0.1645806622734076,10,3.07442728974262,2.910157692944941,57,0,4,1,2485,0,4,89.4706822864435,66584.25076190472,5409.772259200047,0.152563450519608,72
36,Male,56827,Email,Consideration,458.2671797520415,0.2220276995956337,0.0570380529870128,11,9.769457393170756,0.6533959626102602,87,13,5,5,4645,1,18,70.21656419349802,46502.21923676848,375.0055583058233,0.04667492644060897,121
37,Female,143311,PPC,Conversion,9096.759967092234,0.1658135739997095,0.1332450941939794,35,2.860488000589608,0.8919759934094709,53,2,3,9,166,0,5,89.30203190866253,122927.88761098754,7802.928504154216,0.1142936548052344,102
27,Male,83073,PPC,Conversion,2380.717825227445,0.0410245505338191,0.1031737310592547,43,3.20841256458154,12.549444782171774,22,15,9,7,2947,0,24,1731.3432416586131,79799.27078319299,2286.8988286651397,0.09910787503171661,96
28,Male,137998,SEO,Retention,286.22140730770707,0.1691778284137638,0.0449724240048355,4,4.926693173408184,14.171255755259564,20,10,5,7,3801,1,15,279.26971595223495,118029.94946219891,244.80570906482785,0.03846499900348784,46
18,Female,136118,PPC,Awareness,8946.63820495191,0.1011191824646181,0.1664197314414131,20,5.759384555197718,4.953619860963224,25,19,9,5,778,1,28,570.5960343910452,123617.86277787767,8125.040728948876,0.15113689243785433,78
18,Female,48134,PPC,Consideration,7239.626479167828,0.2815906902826217,0.1780545800689895,30,2.371152428321042,3.115820059140892,88,14,6,5,1086,0,20,221.6425289833002,37558.01315112962,5648.938100175584,0.1389324855580249,143
55,Female,104982,SEO,Retention,7471.070702417286,0.0786961189316021,0.1609832052536323,28,3.223369649550448,1.7387796021956812,40,16,8,3,747,1,24,156.9324231152989,97323.05341376379,6926.019822725451,0.14923869885902494,95
21,Female,22774,Email,Retention,4860.710374704127,0.0434306174717095,0.1682080632662897,3,2.1731475448595328,10.359814498558112,70,5,1,1,2818,0,6,67.54021632822526,21826.079874081777,4658.393469881016,0.16120675438283308,80
34,Male,41944,Referral,Retention,1974.4229143716468,0.2084928801540754,0.1427631769551625,45,7.342235114349756,4.728738888499708,0,17,0,8,2719,1,17,1562.3780721180208,34707.69310171889,1633.7894470010613,0.11813323793596621,70
36,Female,31971,Social Media,Awareness,6485.675044432799,0.0268849246406657,0.1265323313162335,48,2.6743746289037142,7.017910577460118,12,3,0,0,4282,0,3,900.889055821169,31133.96567895619,6315.873267593552,0.12321958213624622,63
39,Male,114760,Referral,Consideration,3716.343876771454,0.1164483981441456,0.0507729119140094,7,5.752089998569316,1.1640930597120005,26,6,7,2,1539,1,13,46.87177632321346,102790.24108123916,3328.719789422488,0.0454771684910905,48
